"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.000168857363197291,0.000319108312350104,0.000329747039470129,0.000589110190882879,0.000491195428913668,0.000623783808424768,0.000633403965517369,0.000519021697504323,0.000581679893145959,0.00145826992636598,0.000477016676353019,0.000629437424143125
"2",0.000152410813702229,0.00025817071338344,0.000378873817498061,0.000467960424760691,0.000471778781950763,0.000525786049902573,0.000624154729688018,0.000675451593725447,0.000480141263928515,0.00121518246401954,0.000504836150667969,0.00048114258236562
"3",0.000172419105428159,0.000259044718957092,0.000427338421557659,0.000570861156614599,0.000485265940094181,0.000428309781311859,0.000822670974865214,0.000585292114843944,0.000458975760644304,0.00112132536206591,0.000662214359678742,0.000595219845354815
"4",0.000158258832915485,0.000310352033352115,0.00036975300229589,0.000559590678298167,0.000415924298543981,0.000463859399951374,0.000596694476733675,0.000552939923262697,0.000470442686923948,0.000820384071209914,0.000767215686421078,0.000432084083026277
"5",0.000168027106833517,0.000263524754282015,0.000346817051438579,0.000524413202672252,0.000361060626982644,0.000524769328729703,0.000640210272840692,0.000569577984708347,0.000528423646416786,0.00108492693287825,0.000580404206299819,0.000564001020044346
"6",0.000215754907689623,0.000228267985253771,0.000520575754138665,0.000555502956173662,0.000431741972938528,0.000503225733286829,0.000598875161481498,0.000610392711592123,0.000493172712413642,0.00121257610042725,0.000532485110572717,0.000526445637710761
"7",0.0001630638111204,0.000233904647546328,0.000307227030214147,0.000540375505638488,0.00041614001107663,0.000517936405821558,0.000637148967863123,0.000599910862059402,0.000443160547112156,0.00144056449726739,0.000441865147661176,0.00051053854809632
"8",0.000171420731297932,0.000239552729396564,0.000399058900464623,0.000490121898408281,0.000482951823104129,0.000482213695559868,0.000636545865906545,0.000570609712232444,0.000454791806782316,0.000984560510239918,0.000498672935324643,0.0004776485654232
"9",0.000131726131662795,0.000246621608634331,0.000349375222595864,0.000578617087763932,0.000409397845838446,0.000650271698398701,0.000616139646115029,0.000524036976650812,0.000501107248488684,0.00103502556752791,0.000764473377788427,0.000701553371033352
"10",0.000169470748954178,0.000214581437516731,0.000263904323739869,0.00056315886744635,0.000403641608310209,0.000493917836412225,0.000572397948604175,0.000597704748085242,0.000614367975345371,0.000929446590571164,0.000803928134364523,0.000837608469195469
"11",0.00016399848496387,0.000242731018686886,0.000256892799001954,0.000598585537975156,0.000471871559888921,0.000506540562784964,0.000655657968956822,0.000633324672065797,0.000469185220704617,0.000904821533974061,0.000449217520462653,0.00052583710530903
"12",0.00013292826004264,0.000208905427001326,0.00024666258646986,0.000554906595367436,0.000483111277003334,0.000433430429675407,0.000672931512190488,0.000648635720403466,0.000425916898476814,0.000791811002370401,0.000585673521511949,0.000523318484117119
"13",0.000150411042858637,0.000271244570834551,0.000352600929224275,0.000614175950805972,0.00039106163942689,0.000431331356811692,0.000618604182663146,0.000538334036658937,0.000439447985091526,0.000681532304459197,0.000517711123135058,0.000484650524624691
"14",0.000176731892158739,0.000212014779893674,0.000333097535011102,0.000560321377638259,0.000476565305586096,0.000474884707861767,0.000685513919901262,0.000490335447249763,0.000418363187928878,0.000734801488105357,0.000532700053526594,0.000473655649308998
"15",0.000178240323864336,0.000264303149352649,0.000322927086156109,0.000542539807556518,0.00042690504111549,0.000416873230059142,0.000633462621972271,0.000517885012360501,0.000504195167723472,0.000801073647588576,0.000603026833703061,0.000477310873356406
"16",0.000176420755158184,0.000237046089722737,0.000239208251280773,0.000527246754123026,0.000391860130754959,0.000495901533533012,0.0006580251917186,0.000552692948464381,0.000493358286565395,0.000871705800712402,0.000471416619484703,0.000528441732346257
"17",0.00014101275254697,0.000272852257103066,0.000320074854055249,0.000520364917783405,0.00040706891762996,0.00046923956407364,0.000648456478731422,0.000593652999746037,0.000512296352509099,0.00092386808173023,0.000533850311454261,0.000479927299494381
"18",0.0223753120655035,0.0232656893592351,0.0105062498084199,0.0269757950442881,0.0136999825367416,0.0118929638877421,0.0156974003685446,0.0132541545198805,0.00898795822830332,0.0172237773566915,0.0109603219522639,0.0101210002819016
"19",0.00522799638700219,0.0105566464350378,0.00863169044821361,0.00934805562434926,0.00916003626199675,0.00816488627074833,0.00687998009833236,0.00991707011486899,0.00716916968035828,0.00837150860960417,0.00935687344742045,0.00746335801606674
"20",0.00295413401268887,0.00565892917089516,0.00462622181635871,0.00547910922367157,0.00508049454074203,0.00500829254818574,0.00427626697959786,0.00579149150352411,0.00459538650454352,0.00587666264271161,0.00502466161345239,0.00508425321644263
"21",0.00164269269277031,0.0034386006519069,0.00292379830846876,0.00312582863923414,0.00316215349784838,0.00302816964050523,0.0026716738927858,0.00331044496517464,0.00270135114410126,0.00366281507242744,0.00305452885577759,0.00297011599537098
"22",0.00112337590414147,0.00212559531414518,0.00190647851326733,0.00193599111483073,0.00183582686710711,0.00195573460427817,0.00169638543804821,0.00208266594483387,0.00187431400162808,0.00209592300307631,0.00192726147096933,0.00178150047921702
"23",0.000684207140446467,0.0013009836678992,0.00115032185115029,0.00136845536687081,0.00118379314220208,0.00119147790986874,0.00124062180676371,0.00153529757596609,0.00112613848708631,0.00173045941958658,0.00134852138140814,0.00116431701337635
"24",0.000430337565743457,0.000934349243674408,0.000772964477806085,0.00095132644937508,0.000902781807238583,0.000863972474378352,0.00096977408308147,0.000923806413938641,0.000869998167765947,0.00122781103170427,0.000927925199088216,0.00086757090906159
"25",0.000313561328858865,0.000597132617636769,0.000490246717170818,0.000810641061286943,0.000717981201085933,0.000642733371456585,0.000778660585201945,0.000705289999758505,0.000651603090008624,0.0009303462603338,0.000668751525072889,0.000675022890373693
"26",0.00020860503777328,0.000447704361421513,0.000396276208736409,0.00068597914690944,0.000601486070580711,0.00057012415585815,0.000726177126262805,0.000578990232313711,0.000612274197532371,0.000939578730224938,0.00055688361952889,0.000485466041878721
"27",0.000199622403128178,0.000351471473589442,0.000343687963944925,0.000579937734903774,0.000421480283463412,0.000497528435395088,0.000718545390592806,0.000610294552107707,0.000549458250918142,0.00106410597773694,0.000563854143875397,0.000605391992686415
"28",0.000228474713230407,0.000326451470030736,0.000359324285987609,0.000619847152091538,0.000452160834958501,0.000496193966898193,0.000792536673452121,0.000566937271743557,0.000514008899903962,0.000822910307114301,0.000572912930180953,0.000680140129858828
"29",0.000206549386399986,0.00023028380678408,0.000322040897076626,0.000620066532365621,0.000473612608651431,0.000658191327383444,0.000746425034808126,0.000447346842829958,0.000565087327420475,0.00103040020566388,0.000642880090928062,0.000573093204066928
"30",0.000172831905813429,0.000253933566174824,0.000258593189822767,0.000586392904362786,0.000433809168434025,0.000581387947477858,0.000653128645801246,0.000626548597272043,0.000611181437731077,0.00077325028043211,0.000535272664386144,0.000690583925538472
"31",0.000148585134800462,0.00030450254380451,0.000291588605127318,0.00044579359318512,0.000411287348554682,0.000464313484534709,0.000651549885047178,0.00060971854728407,0.000530238561522267,0.000541666228940756,0.000592725031918981,0.000548328024008894
"32",0.000158060136860433,0.00024172554183207,0.00027619059749811,0.000617669743708169,0.000424369996413263,0.00042980149924476,0.000966813201368662,0.00051102669191667,0.00061142604589095,0.000748194322564868,0.000629403559084718,0.000613597444739832
"33",0.000177526281333363,0.000237801474809562,0.000333857875312922,0.000619493563024422,0.000469798177038896,0.000458249604313663,0.000729206643508219,0.000588295330533619,0.000525972223972352,0.000664265281725404,0.000691372406795323,0.000513590076247495
"34",0.000159165090097599,0.000250936839217506,0.000379674554256764,0.000551378046794134,0.000444788737639959,0.000459612828410685,0.000648387558255223,0.000491901704557915,0.000459255944956326,0.000698792953375067,0.000637479202656243,0.000469831722830359
"35",0.000144966661304227,0.000220462690126643,0.000254159970822399,0.000478293970207661,0.000476891498121209,0.000479016232275231,0.000609056536093762,0.000556871679972975,0.000497580809364728,0.000844233474681152,0.000421816979376134,0.000494875252545484
"36",0.000171403054913955,0.000295907320802834,0.000314022549988366,0.00057304268936856,0.000465404454287913,0.000527156864634895,0.000626693884677989,0.000571669858598746,0.000452050138973312,0.000704845609135826,0.000510507246282719,0.000655686980923013
"37",0.000163168261726765,0.000301919068365527,0.000254549858368017,0.00050872193886283,0.000571320514238183,0.000461145078665626,0.000701936826221373,0.000571598498791059,0.000497842082460109,0.000585446208440592,0.000679520891324066,0.000628737897713821
"38",0.000156144808535792,0.000276514705744576,0.000256702294301826,0.000534699943716739,0.000475588835215016,0.000454083929210957,0.000738615354717276,0.000548624177553198,0.00056891730462077,0.000509465497299765,0.000601589571419795,0.000590691209198606
"39",0.000140843162538666,0.000250723458619917,0.000298619596388274,0.000544583380388056,0.000412024781522657,0.000648057491993865,0.000898213349814349,0.000567282150649815,0.000526758178759291,0.00081762491982279,0.000872002531231802,0.000612143410506607
"40",0.00017207030557817,0.000243049705228201,0.00038771100898226,0.000518372629444502,0.000466508779523705,0.000568073326615582,0.000608789776027083,0.000604160523084151,0.000620856500880701,0.000617213645661297,0.000848571195674123,0.000574705264907342
"41",0.000185971391756577,0.000290218996312402,0.000293502700553968,0.000455816099213991,0.000357484000698355,0.000498135435176995,0.000611584284284334,0.000494350446226749,0.000456603322544582,0.00063917420834103,0.000717034465900821,0.000509321884880075
"42",0.000148030854669802,0.000228016631935361,0.000330533821145903,0.000496906193020879,0.000530691210788038,0.000586120291099856,0.000756895430340176,0.000532333532381989,0.000515377240145626,0.00112350236676326,0.000713277042853912,0.00047530699513607
"43",0.000157951587624904,0.000292896673659987,0.000372702256512719,0.000529453290813264,0.000477252952070144,0.000605737641678602,0.000731952736123745,0.000898791341897401,0.000581123071397332,0.00143546753154444,0.000608724953917952,0.000562524794046351
"44",0.000243963229772953,0.000272347078556769,0.000418997186344775,0.000747652608319282,0.000436720844480726,0.000599791672326711,0.000669924777233464,0.000774125754099804,0.000467929094556349,0.00121413553974096,0.000779936394527185,0.00059535599408545
"45",0.000150893002095388,0.000252874804161304,0.000462933218032701,0.000746053655389363,0.000487959576783921,0.000689253924115413,0.000648258537458006,0.000572734681570631,0.00049267993843098,0.00140366738120121,0.000631036123655561,0.000507360801383844
"46",0.000161255092228072,0.000265759182541029,0.000349605150073179,0.000589987493536656,0.000568918422172564,0.000629704466912806,0.000731632720105497,0.000562673750336697,0.000484363312146018,0.00104602941671596,0.000547265352981144,0.000636334684467996
"47",0.00019015360584357,0.000320781444786247,0.000497729293735371,0.00045841641861157,0.000510984163196577,0.000451285246716872,0.000670842672923545,0.000628989356889029,0.000550019969915228,0.000668639001875045,0.00060944176284764,0.000545330414808226
"48",0.000173133178380781,0.000206167224352104,0.000286229226158131,0.000690730841648005,0.000481909071570531,0.000430114438365954,0.000654169562505679,0.000483028093628223,0.000630561295568097,0.000551296269742495,0.000507209158140541,0.000785451792362126
"49",0.000205635046672947,0.000223460528635667,0.000208984228743856,0.000556902684907494,0.000434440161353324,0.000474662676013552,0.000676333941077124,0.000567621275716354,0.000696382521864897,0.000529639311685426,0.00048598729204021,0.000636382640755767
"50",0.000142095487011698,0.000240564446794123,0.000281716656566953,0.000522577976916318,0.000448449098528001,0.00050639631894449,0.000677279522442536,0.000656875462805623,0.000613171632559302,0.000671067237539036,0.000523317133053041,0.00080956154666729
"51",0.000148675795456348,0.00029577212039088,0.000484406051109278,0.000456088376266424,0.000413197696628402,0.000455612372087746,0.000647830987531384,0.000667197861816114,0.000685228074707382,0.00114733817016904,0.000951074580813119,0.000671953944717937
"52",0.000136716241416797,0.000285814580443986,0.000322741006974981,0.000578186912505319,0.000491998357279756,0.000492029011829058,0.000692477816294449,0.000524560092147238,0.000632988541698304,0.001594662709017,0.000484570822159906,0.000511534781915298
"53",0.000175217251217441,0.000311397568791385,0.000463195722797138,0.000643465526061217,0.000452768487080275,0.000491785677795325,0.00072120122120008,0.000550457482302684,0.000626408080552001,0.000989633955830217,0.000507991818688428,0.000698753513487328
"54",0.000176007323370311,0.000295707643665645,0.000463576331416709,0.000682529669073551,0.000449534298409242,0.00057866940895274,0.000980144896465531,0.000558911360026505,0.000541560462600515,0.000791493306581077,0.000680651061512107,0.000470798553964702
"55",0.000150758552782785,0.000285591699704061,0.000314159023800403,0.000514752625343038,0.00043351510154021,0.000677567991625966,0.000579392720196156,0.000527301242839311,0.00046926198662013,0.000573367702984342,0.000686875934705448,0.000572998268381047
"56",0.000164544708531217,0.000326765946902462,0.000326327728340194,0.000469610653150851,0.000367938490965176,0.000706378949217052,0.00074836606669042,0.000639342261309226,0.000555756745091458,0.000640553644452281,0.000776112450469876,0.000608031211445658
"57",0.000178697624892232,0.000301751149832315,0.000248939047824468,0.000539796500531524,0.000521755720714394,0.000578098456595685,0.000813947173310881,0.00057171709347462,0.000569426922786571,0.000683484210500809,0.000677238058620501,0.000593557027919438
"58",0.000170117569428541,0.000196581264914417,0.000303131825651827,0.000496668575913285,0.00045631960233341,0.000432962752428499,0.000704836776595712,0.000497052230009644,0.000570769856151237,0.000656178959553475,0.000598674968934227,0.000503082636409658
"59",0.000122785791203491,0.000237837022104247,0.00025834615385447,0.000462654635915409,0.000462696374807802,0.000514230487674429,0.000663846060808677,0.000629547952399766,0.000475582389130826,0.000549254861032161,0.000612213450642858,0.000515593069495735
"60",0.000188355389893364,0.000244609261012409,0.000261892234833612,0.000481895430291153,0.00038545164591632,0.000494373542330297,0.000756120316273865,0.000654737986501938,0.000505447779103429,0.000765128504146413,0.000494028236800234,0.00063659389832129
"61",0.00015008465622609,0.000306260773778172,0.000257158668987226,0.00048260237137222,0.000516989649971042,0.000483547989673649,0.000687082076285221,0.00051150362046867,0.00059314898425268,0.000944085238912855,0.000606833822596079,0.000503883546572066
"62",0.000173143042816505,0.00026068063189023,0.000470919247732347,0.000717864745196017,0.000784805308237818,0.000509039069660063,0.000765103573503287,0.000569969130161415,0.000733049590762946,0.000759570763972682,0.000537608639640659,0.000609358165440503
"63",0.000159508572693367,0.000350772951290068,0.000459467937001881,0.000530192663341823,0.000474343839570479,0.000504186034893872,0.000860707676497037,0.000548136086926515,0.000758482188603859,0.000680234349726883,0.000797187298109269,0.000739427574171628
"64",0.000153049413615223,0.000314941482684825,0.000235011892313229,0.000594118686366324,0.000500099169740819,0.000531110320300507,0.000630836974885501,0.000577373174541696,0.000520931651664756,0.000560561425017398,0.00079596230218847,0.000689032861827885
"65",0.000164410118143774,0.000262997224316491,0.000303306564641904,0.000488184165806847,0.000447388907011614,0.000486909955463274,0.00067083301072926,0.000584117918623946,0.0005466466119319,0.000895140795062282,0.000878691020596229,0.00065341165828382
"66",0.000162557115678737,0.000262400557066674,0.000334082611105078,0.000628867827962057,0.000607182223284054,0.00048572771570636,0.000888206635087858,0.000632311437853293,0.000538705566562118,0.000696293350479899,0.000614834543410672,0.000596699161497102
"67",0.000157457629238839,0.000468183783252219,0.000378381166149144,0.000615690625002132,0.000540906682651615,0.000456827073885492,0.000819789115449031,0.000556647514489928,0.000671431721943494,0.000714735940184052,0.000503208280188518,0.000598301154903506
"68",0.000163626998379948,0.000353957226502149,0.000319067682263959,0.000572527431544963,0.000512558318791505,0.000495892924063875,0.000700722793119453,0.000697413659660926,0.000552625561996006,0.00103404677167022,0.000561259468356406,0.000602605936931098
"69",0.000175246088244217,0.000286338113930935,0.000432227911245945,0.000628087399198336,0.000485112250999414,0.000606779639786939,0.000706563829401155,0.000594283492536767,0.000466255537423559,0.000747099362389282,0.000467459094590343,0.000531746137589485
"70",0.000162188215349914,0.000282727115884656,0.000286500304539156,0.000682335892315774,0.000454730403704079,0.000504176016250019,0.000658446199774763,0.000584448562392242,0.000535281050887514,0.000589329986842418,0.000537261290964023,0.00058133705664327
"71",0.000165472915404447,0.000240062579963189,0.000247821480167345,0.000591006383966502,0.000456279969289082,0.000461702005155213,0.000665886857025104,0.00046945760319133,0.000453633624566579,0.000539186953848608,0.000663378073028601,0.000419310100751758
"72",0.000151020603510093,0.000272807199787089,0.000234133446501009,0.000562975457708635,0.000431318514631274,0.000468260456178632,0.000674984441095797,0.000580279288615748,0.000507921444349673,0.000490892715068424,0.000843953204634939,0.000526473438185278
"73",0.000181040940907433,0.000264141636904433,0.00027165231705288,0.000496776892332999,0.000459515007234404,0.000451126751375424,0.000725653455457743,0.000557140053351423,0.000452514649255535,0.000659649447336509,0.00057269859577947,0.000532332352123944
"74",0.0627766481142618,0.0520790785765173,0.017508870119051,0.0686940230219964,0.0320302231466233,0.0205080308534422,0.0367968750558103,0.0285960049727601,0.0139065545130783,0.0397482669838487,0.0232171272794031,0.0221524637441161
"75",0.0164116521606816,0.026197110748009,0.0234697200763668,0.0255048957913052,0.0245415609710095,0.0245732770722364,0.0191524951616335,0.0264779980908119,0.0241357412560914,0.0243652872582804,0.0239339973585363,0.0235467621725817
"76",0.00829830891334662,0.0161119931440678,0.0130813645087983,0.0155099816104951,0.0132816053640235,0.0131682654677647,0.0130450824384947,0.0146953721062109,0.011107307771876,0.0152363483311377,0.0145099314778758,0.0119721195124497
"77",0.00421979342749401,0.00781876660986062,0.00840302923544283,0.00801656917483258,0.0077150869543958,0.0071836219484997,0.00696621206205319,0.00801053481834881,0.00703970653278266,0.00906076283156675,0.00860566956560781,0.00730388177816118
"78",0.00279707637653274,0.00509028009369453,0.00484622927604735,0.00477627415251857,0.00464160914357705,0.00460207124209786,0.00429805933568951,0.00538477230886609,0.00421434074990736,0.0053770129547029,0.00504721163565725,0.0043264166132782
"79",0.00167132894222572,0.00329962237644928,0.00295457902222436,0.00323779902322326,0.00287364227740915,0.00282363098635353,0.00250385749289591,0.00324311457047295,0.00257571213900054,0.00326771612138415,0.00316485017751422,0.00276310888221764
"80",0.00103159680981085,0.00228583594761683,0.00182118949091536,0.00193394563221166,0.00183597391102723,0.00186834732792287,0.00156974701891335,0.00219044732877899,0.00181619319282128,0.00211962215416461,0.00196509116316751,0.00193643070393393
"81",0.000676356148738681,0.00140157925272715,0.00120893306309092,0.00128549693849066,0.00132175598168076,0.00125568169382381,0.00118742803954473,0.00142780490956377,0.0011108746219931,0.00156745268423563,0.00146957353992233,0.00131353412552503
"82",0.000446349097860653,0.000964873367701327,0.000892584579195966,0.00100449037548094,0.000909907349635606,0.000855202169966135,0.000927818799423203,0.000968119255566384,0.000868009210409733,0.00104175148862251,0.00100777554628535,0.000886758972551095
"83",0.00032135096441651,0.000626621501218977,0.000577919640427222,0.000841816746866386,0.000640901799927694,0.000676574754908431,0.000754152274294398,0.000774116625470163,0.000752427045218262,0.000906462969373963,0.000720485971719676,0.00076243735440567
"84",0.000259684103626178,0.00049563863907894,0.000440435864771175,0.000853960570648489,0.000518843096019606,0.000548091321164738,0.00080769398771427,0.000658807524337037,0.0005597480371088,0.000968849031650946,0.000613851854580809,0.000585072914150909
"85",0.00021483103351293,0.000349820496405899,0.000353582165028996,0.000616067342950378,0.000473199278990869,0.000502668513212729,0.000724512069222384,0.000606446123511852,0.000564601165643784,0.000831479304731036,0.000543141657567942,0.000573657488748921
"86",0.0021830992784905,0.00285369351378877,0.00258859432059926,0.00558703363258778,0.00350288516701857,0.00376426689248247,0.00818172157933611,0.00642629999853986,0.00417333266779518,0.00713384279646466,0.00506924105557862,0.00673243366093131
"87",0.00277909121084165,0.00507207956153806,0.00679102583369882,0.00853113606503304,0.00774014610880404,0.00778219335420957,0.0101246243494422,0.00882853132068962,0.0076198191284033,0.0117334706759204,0.00782789028292345,0.00736870619019236
"88",0.00265407607847852,0.00411360797014928,0.00427284164546921,0.00848120270017098,0.00865469497763125,0.00726931147522208,0.0106153606352452,0.00747060579608051,0.00746048498241999,0.00901264633512991,0.00754401442325635,0.00755265742966316
"89",0.00236712908381787,0.00338218998384272,0.00488850202516996,0.00884820364477034,0.00728543941194314,0.00726027851270505,0.0108117258212962,0.00976892853725589,0.00798358665655213,0.00858714482213612,0.00941276959882135,0.00789368556133608
"90",0.00255131119304075,0.00507610723710664,0.00353962476168268,0.00744199721319636,0.00713721923248642,0.00739154285030146,0.0104007618207756,0.00931260611372818,0.00788602111916726,0.00969065637471443,0.00763923437992324,0.00896611887486416
"91",0.00242134373350801,0.00448857589085316,0.00538237648311959,0.00845331814198669,0.00686983608998102,0.00788332342297286,0.0104467423018009,0.00840723993467769,0.00793764192610729,0.00898280798076581,0.0074451436100331,0.00845642939449696
"92",0.00233308970012213,0.00381030824978556,0.00478309776614463,0.00864532450718179,0.00641833377372024,0.00752002304837901,0.0106395693801702,0.00888106006622466,0.00810138143054894,0.00864361361549012,0.00752699203267901,0.00711978827926261
"93",0.00249226813616136,0.00346321417076754,0.0046001915709868,0.00884002848549107,0.00652038732836013,0.00792708496296977,0.0103441297761833,0.0100392917890102,0.00774073100652789,0.00938432928747258,0.00842395957234561,0.00733014656235703
"94",0.00217022333718429,0.00408815539217961,0.00395012187227284,0.0103219291105656,0.008801715333075,0.00768131455809415,0.0112477743060432,0.00868280094748637,0.0105901018862328,0.00969213352718089,0.00864028534133946,0.00921593959454903
"95",0.00361961105703647,0.0039366289865822,0.00438039888244725,0.00996504177383434,0.00776410142637003,0.00761094936450746,0.0117130043456837,0.00937904567247515,0.00827767729918003,0.0154518331839192,0.0114103427578474,0.012728107905097
"96",0.00286915824274413,0.00368948735974997,0.00648432707729387,0.00884986701604797,0.00745357671561349,0.00807938441033552,0.0113161490509706,0.00877393470655391,0.00853617083022749,0.0150179720128403,0.00871017655879474,0.0111819314230267
"97",0.00298889820667013,0.00443210046538693,0.00575992155055773,0.0121695190405744,0.00717461086104808,0.00853189410560245,0.0119214638080461,0.00975384141967844,0.008338243933485,0.017027531940869,0.00915886280389102,0.0142104754707302
"98",0.00284744006299721,0.00540717880844433,0.00617753253733077,0.0114460336892912,0.00854724018822859,0.00744743316405977,0.0149700560188469,0.00940771388476532,0.0080633110273567,0.0127489877260723,0.00892826167163122,0.0162255672586105
"99",0.00274948760478746,0.00651422183283639,0.00396061794358016,0.0089466036514554,0.00708248540798409,0.00650750779818236,0.0123756854014175,0.00774933227666348,0.00800009505281536,0.01076372154912,0.00981641467261852,0.0110619025283133
"100",0.00391917610409609,0.00488978872784064,0.00617038880878519,0.00881712302915671,0.00844452986416651,0.0110272649419276,0.0103294694635113,0.0111759706528708,0.00712444741561256,0.0126059079735904,0.0118353044829469,0.00930541599471425
"101",0.00371485504763771,0.0060024348325648,0.00565731149350308,0.0116710660824386,0.00805294389608355,0.00923823123014205,0.0113516269203341,0.0115699401221729,0.00853817491655316,0.0296337687487116,0.0154059928259756,0.00984703961611848
"102",0.00365056356259776,0.00516967424952618,0.00748304774312473,0.00884495361450376,0.00881656830000919,0.00870088050490026,0.0145095408820801,0.0102358444870408,0.00892356485808391,0.0309410365412949,0.0132962220316749,0.0145020548147809
"103",0.00316080424497853,0.0051687960821374,0.00812586843878808,0.00948750968664963,0.00847511674933739,0.00727498513999351,0.0137868729099347,0.0107520299314614,0.00800710150485071,0.0232902194335199,0.0119359728013351,0.0123637739810104
"104",0.00357666107875796,0.00450339935127175,0.00827944954863282,0.00914635270746853,0.00767347336109272,0.00991568563459831,0.0127568142056505,0.00970998149030266,0.00794115502489137,0.0115304375595898,0.0121900793575365,0.00934012068340498
"105",0.00303737159505026,0.00477368375324894,0.00490120981085642,0.00781636956185487,0.00784386546773659,0.00866358012010912,0.0103106418712181,0.010597673431298,0.0081244659832257,0.0127538145730293,0.00960791327523111,0.0104980300593395
"106",0.00316031684464313,0.00551137338750674,0.00388846792045913,0.00784862458391477,0.0082816144064954,0.00840317086126344,0.0107676189586948,0.00971134901593218,0.00838215226038235,0.0101691326770553,0.0104636833457711,0.00779468788271056
"107",0.00263994342370707,0.00439423994758181,0.00570806217749402,0.00870595879258167,0.00754323171910075,0.00850225297155695,0.0138376420703912,0.00760834397354727,0.00878697412635779,0.0126678847199517,0.0104340097504937,0.0121686251035367
"108",0.00315826921918028,0.0058673661172736,0.00556366586842233,0.00845072343956933,0.00644781595695129,0.0115886754041501,0.0118283441309185,0.00937006622221366,0.00890619993115288,0.0140538060799023,0.0104139079440535,0.00914367712999191
"109",0.00267933856243478,0.00525454549916311,0.00465626010924435,0.00905068213313164,0.00759156280118292,0.0150582286683182,0.012156942306962,0.00810873945689282,0.0069633788877529,0.00914804910668463,0.00885376679962623,0.00790679795355021
"110",0.00260788425870832,0.0068001823170924,0.00417041370347297,0.00862569284211468,0.00746762064178285,0.013679551398369,0.0115262999906874,0.0095602422168633,0.0070842627624474,0.011559708528299,0.0072365617287767,0.0106351803813615
"111",0.00350660656675627,0.00589055005247201,0.00366964193241971,0.00819849840834149,0.00773091857068531,0.0125481176608891,0.0140206790288114,0.0082978391965945,0.00888913783983601,0.0120094151368165,0.0129377542892853,0.014623671365159
"112",0.00310094041225062,0.00546809191120045,0.0039887466826436,0.00836693179889916,0.00752984462802063,0.0103275267984973,0.0101718373351774,0.00953263466094425,0.00773211077502027,0.0118950775145057,0.0116649251939441,0.0114723908757145
